"","subj_id","list_id","item_id","A","B","Y"
"1787",45,1,27,"A2","B1",223.379450454289
"1788",45,1,28,"A2","B1",249.915509882861
"1789",45,1,29,"A2","B1",226.053256203987
"1790",45,1,30,"A2","B1",234.939547139456
"1791",45,1,31,"A2","B2",264.654815384217
"1792",45,1,32,"A2","B2",231.068263593686
"1793",45,1,33,"A2","B2",330.072622407633
"1794",45,1,34,"A2","B2",268.849658780994
"1795",45,1,35,"A2","B2",217.842185263569
"1796",45,1,36,"A2","B2",313.36705609904
"1797",45,1,37,"A2","B2",280.280280704605
"1798",45,1,38,"A2","B2",241.327207928214
"1799",45,1,39,"A2","B2",274.445926820275
"1800",45,1,40,"A2","B2",218.249609980685
"1801",46,4,1,"A2","B2",219.491289812085
"1802",46,4,2,"A2","B2",241.454879425629
"1803",46,4,3,"A2","B2",242.849406672935
"1804",46,4,4,"A2","B2",236.807262142448
"1805",46,4,5,"A2","B2",203.123335238217
"1806",46,4,6,"A2","B2",184.226745660421
"1807",46,4,7,"A2","B2",171.732123882766
"1808",46,4,8,"A2","B2",238.946155331788
"1809",46,4,9,"A2","B2",226.079849450347
"1810",46,4,10,"A2","B2",221.635301914485
"1811",46,4,11,"A1","B1",182.885098611338
"1812",46,4,12,"A1","B1",235.365244047708
"1813",46,4,13,"A1","B1",193.187846115481
"1814",46,4,14,"A1","B1",216.587473393246
"1815",46,4,15,"A1","B1",244.544344270329
"1816",46,4,16,"A1","B1",177.918130218051
"1817",46,4,17,"A1","B1",234.196296206401
"1818",46,4,18,"A1","B1",220.574148079459
"1819",46,4,19,"A1","B1",234.034461089436
"1820",46,4,20,"A1","B1",200.053448055441
"1821",46,4,21,"A1","B2",257.365713641924
"1822",46,4,22,"A1","B2",270.723671767375
"1823",46,4,23,"A1","B2",235.910279816357
"1824",46,4,24,"A1","B2",237.19630122918
"1825",46,4,25,"A1","B2",275.647468078081
"1826",46,4,26,"A1","B2",230.628468048762
"1827",46,4,27,"A1","B2",266.203861615803
"1828",46,4,28,"A1","B2",248.420568026834
"1829",46,4,29,"A1","B2",215.758708214679
"1830",46,4,30,"A1","B2",259.053144149463
"1831",46,4,31,"A2","B1",275.117841246076
"1832",46,4,32,"A2","B1",171.784990738154
"1833",46,4,33,"A2","B1",196.156127636663
"1834",46,4,34,"A2","B1",221.417386025454
"1835",46,4,35,"A2","B1",227.72435284534
"1836",46,4,36,"A2","B1",230.453745296934
"1837",46,4,37,"A2","B1",215.314884538745
"1838",46,4,38,"A2","B1",223.303568325503
"1839",46,4,39,"A2","B1",248.806214038197
"1840",46,4,40,"A2","B1",196.774764094575
"1841",47,2,1,"A1","B2",228.164183949541
"1842",47,2,2,"A1","B2",244.750442102853
"1843",47,2,3,"A1","B2",245.448765188183
"1844",47,2,4,"A1","B2",237.102398488795
"1845",47,2,5,"A1","B2",284.021224323351
"1846",47,2,6,"A1","B2",251.867815717979
"1847",47,2,7,"A1","B2",254.970521951912
"1848",47,2,8,"A1","B2",251.03089179439
"1849",47,2,9,"A1","B2",245.754160109719
"1850",47,2,10,"A1","B2",255.867275080155
"1851",47,2,11,"A2","B1",266.292786996853
"1852",47,2,12,"A2","B1",245.770820596221
"1853",47,2,13,"A2","B1",221.634316806198
"1854",47,2,14,"A2","B1",219.308990736927
"1855",47,2,15,"A2","B1",286.997366496421
"1856",47,2,16,"A2","B1",206.837144071438
"1857",47,2,17,"A2","B1",279.18546234176
"1858",47,2,18,"A2","B1",234.571192389016
"1859",47,2,19,"A2","B1",275.557787193481
"1860",47,2,20,"A2","B1",224.394842224132
"1861",47,2,21,"A2","B2",243.280579255786
"1862",47,2,22,"A2","B2",252.360276660113
"1863",47,2,23,"A2","B2",267.125107486272
"1864",47,2,24,"A2","B2",236.038781582482
"1865",47,2,25,"A2","B2",253.645438379548
"1866",47,2,26,"A2","B2",257.426526221727
"1867",47,2,27,"A2","B2",291.087978608811
"1868",47,2,28,"A2","B2",268.374724242287
"1869",47,2,29,"A2","B2",270.338782682821
"1870",47,2,30,"A2","B2",260.581051727873
"1871",47,2,31,"A1","B1",225.381057169728
"1872",47,2,32,"A1","B1",219.109094589793
"1873",47,2,33,"A1","B1",210.79476005036
"1874",47,2,34,"A1","B1",256.198309558691
"1875",47,2,35,"A1","B1",248.986215998848
"1876",47,2,36,"A1","B1",234.810336686468
"1877",47,2,37,"A1","B1",253.285227502315
"1878",47,2,38,"A1","B1",237.155780163988
"1879",47,2,39,"A1","B1",230.927299678476
"1880",47,2,40,"A1","B1",232.622223081855
"1881",48,2,1,"A1","B2",256.942601911346
"1882",48,2,2,"A1","B2",224.006584838665
"1883",48,2,3,"A1","B2",259.717901041856
"1884",48,2,4,"A1","B2",236.940250448113
"1885",48,2,5,"A1","B2",215.850825432688
"1886",48,2,6,"A1","B2",290.016306004701
"1887",48,2,7,"A1","B2",246.296626839519
"1888",48,2,8,"A1","B2",236.450843255209
"1889",48,2,9,"A1","B2",248.346390008237
"1890",48,2,10,"A1","B2",210.850886540325
"1891",48,2,11,"A2","B1",214.476927057264
"1892",48,2,12,"A2","B1",225.881480286292
"1893",48,2,13,"A2","B1",229.394971070959
"1894",48,2,14,"A2","B1",203.532701462615
"1895",48,2,15,"A2","B1",251.123338733312
"1896",48,2,16,"A2","B1",180.16903447205
"1897",48,2,17,"A2","B1",253.266666136998
"1898",48,2,18,"A2","B1",246.32559743139
"1899",48,2,19,"A2","B1",230.394072325219
"1900",48,2,20,"A2","B1",209.144972605768
"1901",48,2,21,"A2","B2",235.945149627877
"1902",48,2,22,"A2","B2",288.074313021248
"1903",48,2,23,"A2","B2",259.190818163504
"1904",48,2,24,"A2","B2",220.225566396087
"1905",48,2,25,"A2","B2",256.459363577844
"1906",48,2,26,"A2","B2",273.258857303259
"1907",48,2,27,"A2","B2",317.945665995661
"1908",48,2,28,"A2","B2",315.244297900427
"1909",48,2,29,"A2","B2",245.090845124796
"1910",48,2,30,"A2","B2",267.698348749726
"1911",48,2,31,"A1","B1",236.319612502054
"1912",48,2,32,"A1","B1",174.114954990328
"1913",48,2,33,"A1","B1",183.163108788307
"1914",48,2,34,"A1","B1",241.432932023685
"1915",48,2,35,"A1","B1",208.677471551093
"1916",48,2,36,"A1","B1",272.676874334359
"1917",48,2,37,"A1","B1",242.430449957495
"1918",48,2,38,"A1","B1",217.704064386207
"1919",48,2,39,"A1","B1",195.38361636493
"1920",48,2,40,"A1","B1",261.693406471353
"1921",49,4,1,"A2","B2",289.262483685184
"1922",49,4,2,"A2","B2",246.376185203389
"1923",49,4,3,"A2","B2",315.139224991511
"1924",49,4,4,"A2","B2",256.488675658189
"1925",49,4,5,"A2","B2",245.382962094011
"1926",49,4,6,"A2","B2",256.849973321744
"1927",49,4,7,"A2","B2",230.314558524077
"1928",49,4,8,"A2","B2",296.849717353502
"1929",49,4,9,"A2","B2",242.189504820557
"1930",49,4,10,"A2","B2",259.273363031813
"1931",49,4,11,"A1","B1",278.584127366909
"1932",49,4,12,"A1","B1",294.679450948054
"1933",49,4,13,"A1","B1",281.36241586392
"1934",49,4,14,"A1","B1",253.665914648254
"1935",49,4,15,"A1","B1",281.675512298294
"1936",49,4,16,"A1","B1",262.879338110016
"1937",49,4,17,"A1","B1",286.554968894719
"1938",49,4,18,"A1","B1",262.422951101838
"1939",49,4,19,"A1","B1",320.8070923276
"1940",49,4,20,"A1","B1",297.291749228859
"1941",49,4,21,"A1","B2",227.841666589398
"1942",49,4,22,"A1","B2",231.025167032218
"1943",49,4,23,"A1","B2",275.172728876339
"1944",49,4,24,"A1","B2",258.781287232046
"1945",49,4,25,"A1","B2",252.174330861831
"1946",49,4,26,"A1","B2",237.964074491144
"1947",49,4,27,"A1","B2",253.962339426903
"1948",49,4,28,"A1","B2",259.545443881528
"1949",49,4,29,"A1","B2",252.884663004145
"1950",49,4,30,"A1","B2",246.807810446302
"1951",49,4,31,"A2","B1",335.380712566236
"1952",49,4,32,"A2","B1",268.613088180226
"1953",49,4,33,"A2","B1",301.699952018973
"1954",49,4,34,"A2","B1",276.106475378755
"1955",49,4,35,"A2","B1",299.225302169601
"1956",49,4,36,"A2","B1",313.236384400989
"1957",49,4,37,"A2","B1",280.230281484911
"1958",49,4,38,"A2","B1",331.609377762899
"1959",49,4,39,"A2","B1",330.177020662662
"1960",49,4,40,"A2","B1",220.149330079225
"1961",50,3,1,"A2","B1",344.642057462672
"1962",50,3,2,"A2","B1",298.677739840896
"1963",50,3,3,"A2","B1",272.416054234109
"1964",50,3,4,"A2","B1",275.589886908698
"1965",50,3,5,"A2","B1",245.357967394955
"1966",50,3,6,"A2","B1",259.810013031213
"1967",50,3,7,"A2","B1",257.480051746518
"1968",50,3,8,"A2","B1",262.008726027147
"1969",50,3,9,"A2","B1",267.259283960429
"1970",50,3,10,"A2","B1",309.790001005618
"1971",50,3,11,"A2","B2",301.984961257462
"1972",50,3,12,"A2","B2",266.297128944815
"1973",50,3,13,"A2","B2",279.563509577601
"1974",50,3,14,"A2","B2",259.28218952395
"1975",50,3,15,"A2","B2",307.492306308235
"1976",50,3,16,"A2","B2",255.937979185984
"1977",50,3,17,"A2","B2",296.399152764676
"1978",50,3,18,"A2","B2",269.490261209813
"1979",50,3,19,"A2","B2",299.056748780657
"1980",50,3,20,"A2","B2",284.733926612613
"1981",50,3,21,"A1","B1",261.544267987727
"1982",50,3,22,"A1","B1",263.473119914774
"1983",50,3,23,"A1","B1",274.887803857845
"1984",50,3,24,"A1","B1",229.076453429478
"1985",50,3,25,"A1","B1",276.305440309386
"1986",50,3,26,"A1","B1",281.479750098611
"1987",50,3,27,"A1","B1",252.863019746298
"1988",50,3,28,"A1","B1",270.55252787051
"1989",50,3,29,"A1","B1",254.159017276228
"1990",50,3,30,"A1","B1",245.988563829244
"1991",50,3,31,"A1","B2",243.593328974836
"1992",50,3,32,"A1","B2",254.820855223906
"1993",50,3,33,"A1","B2",225.786885554468
"1994",50,3,34,"A1","B2",279.421850215762
"1995",50,3,35,"A1","B2",252.672700011235
"1996",50,3,36,"A1","B2",262.116850610103
"1997",50,3,37,"A1","B2",261.354020868323
"1998",50,3,38,"A1","B2",246.160151799204
"1999",50,3,39,"A1","B2",240.545921259647
"2000",50,3,40,"A1","B2",254.972758085359
"2001",51,2,1,"A1","B2",214.700586924172
"2002",51,2,2,"A1","B2",257.478038473865
"2003",51,2,3,"A1","B2",260.818460088126
"2004",51,2,4,"A1","B2",226.901134223708
"2005",51,2,5,"A1","B2",262.007622725491
"2006",51,2,6,"A1","B2",276.453592908894
"2007",51,2,7,"A1","B2",239.503747265358
"2008",51,2,8,"A1","B2",243.391268515877
"2009",51,2,9,"A1","B2",249.358745284965
"2010",51,2,10,"A1","B2",223.644193738151
"2011",51,2,11,"A2","B1",232.544926199349
"2012",51,2,12,"A2","B1",259.507851723575
"2013",51,2,13,"A2","B1",194.285776735848
"2014",51,2,14,"A2","B1",237.303467586418
"2015",51,2,15,"A2","B1",269.953961975441
"2016",51,2,16,"A2","B1",218.539675380045
"2017",51,2,17,"A2","B1",284.343416731583
"2018",51,2,18,"A2","B1",234.899051982227
"2019",51,2,19,"A2","B1",297.123443906249
"2020",51,2,20,"A2","B1",240.758590655376
"2021",51,2,21,"A2","B2",211.030107795336
"2022",51,2,22,"A2","B2",252.494052431367
"2023",51,2,23,"A2","B2",268.11192590918
"2024",51,2,24,"A2","B2",250.70074648764
"2025",51,2,25,"A2","B2",261.811232286918
"2026",51,2,26,"A2","B2",275.229759789678
"2027",51,2,27,"A2","B2",285.445541464257
"2028",51,2,28,"A2","B2",255.549020208093
"2029",51,2,29,"A2","B2",285.371120875373
"2030",51,2,30,"A2","B2",272.119109269165
"2031",51,2,31,"A1","B1",231.783476956884
"2032",51,2,32,"A1","B1",206.495587881817
"2033",51,2,33,"A1","B1",210.19597475629
"2034",51,2,34,"A1","B1",249.718920527287
"2035",51,2,35,"A1","B1",240.698665542461
"2036",51,2,36,"A1","B1",229.864698343627
"2037",51,2,37,"A1","B1",243.211963979662
"2038",51,2,38,"A1","B1",237.118163609882
"2039",51,2,39,"A1","B1",217.991867436759
"2040",51,2,40,"A1","B1",242.343008150478
"2041",52,4,1,"A2","B2",274.069701558902
"2042",52,4,2,"A2","B2",244.881899586885
"2043",52,4,3,"A2","B2",317.036691584005
"2044",52,4,4,"A2","B2",260.088934722213
"2045",52,4,5,"A2","B2",249.649531516886
"2046",52,4,6,"A2","B2",252.235924638132
"2047",52,4,7,"A2","B2",215.98162928286
"2048",52,4,8,"A2","B2",285.122717721084
"2049",52,4,9,"A2","B2",221.90443113562
"2050",52,4,10,"A2","B2",275.24098140351
"2051",52,4,11,"A1","B1",243.91512686548
"2052",52,4,12,"A1","B1",292.635070832327
"2053",52,4,13,"A1","B1",243.388949073164
"2054",52,4,14,"A1","B1",246.622285793799
"2055",52,4,15,"A1","B1",290.433010568599
"2056",52,4,16,"A1","B1",252.773592760655
"2057",52,4,17,"A1","B1",271.117586072505
"2058",52,4,18,"A1","B1",260.582343411051
"2059",52,4,19,"A1","B1",278.472376447123
"2060",52,4,20,"A1","B1",247.573136832325
"2061",52,4,21,"A1","B2",231.842285550578
"2062",52,4,22,"A1","B2",226.940926861439
"2063",52,4,23,"A1","B2",241.971983158702
"2064",52,4,24,"A1","B2",248.842309289493
"2065",52,4,25,"A1","B2",244.458121314665
"2066",52,4,26,"A1","B2",223.974847593325
"2067",52,4,27,"A1","B2",262.446976089767
"2068",52,4,28,"A1","B2",226.722213626757
"2069",52,4,29,"A1","B2",233.7655278974
"2070",52,4,30,"A1","B2",239.172048291459
"2071",52,4,31,"A2","B1",265.258972828395
"2072",52,4,32,"A2","B1",217.907962862607
"2073",52,4,33,"A2","B1",290.544573626423
"2074",52,4,34,"A2","B1",278.658849398175
"2075",52,4,35,"A2","B1",286.67607896024
"2076",52,4,36,"A2","B1",294.038273502607
"2077",52,4,37,"A2","B1",298.109030100766
"2078",52,4,38,"A2","B1",264.515403064802
"2079",52,4,39,"A2","B1",293.083286873151
"2080",52,4,40,"A2","B1",246.723090123455
"2081",53,3,1,"A2","B1",242.884710942642
"2082",53,3,2,"A2","B1",251.191144371383
"2083",53,3,3,"A2","B1",240.463483214158
"2084",53,3,4,"A2","B1",157.79455055649
"2085",53,3,5,"A2","B1",227.067275074543
"2086",53,3,6,"A2","B1",189.676340942397
"2087",53,3,7,"A2","B1",191.107702920665
"2088",53,3,8,"A2","B1",232.591297224616
"2089",53,3,9,"A2","B1",197.510202098939
"2090",53,3,10,"A2","B1",237.311226031665
"2091",53,3,11,"A2","B2",259.470794946803
"2092",53,3,12,"A2","B2",281.187682075661
"2093",53,3,13,"A2","B2",247.050107785593
"2094",53,3,14,"A2","B2",299.681297552429
"2095",53,3,15,"A2","B2",277.102905428819
"2096",53,3,16,"A2","B2",261.100398798265
"2097",53,3,17,"A2","B2",253.877678500621
"2098",53,3,18,"A2","B2",226.457024909673
"2099",53,3,19,"A2","B2",273.816196372419
"2100",53,3,20,"A2","B2",273.968944625038
"2101",53,3,21,"A1","B1",255.84929341598
"2102",53,3,22,"A1","B1",267.817003174909
"2103",53,3,23,"A1","B1",252.506095945434
"2104",53,3,24,"A1","B1",208.917260379951
"2105",53,3,25,"A1","B1",217.953653729538
"2106",53,3,26,"A1","B1",248.821560731543
"2107",53,3,27,"A1","B1",243.764147612292
"2108",53,3,28,"A1","B1",231.699751928437
"2109",53,3,29,"A1","B1",232.675796939513
"2110",53,3,30,"A1","B1",235.129924176639
"2111",53,3,31,"A1","B2",231.77417296948
"2112",53,3,32,"A1","B2",238.046118886463
"2113",53,3,33,"A1","B2",230.853512069909
"2114",53,3,34,"A1","B2",273.127764966024
"2115",53,3,35,"A1","B2",216.196330657929
"2116",53,3,36,"A1","B2",266.553781633525
"2117",53,3,37,"A1","B2",279.116830075942
"2118",53,3,38,"A1","B2",238.366780693722
"2119",53,3,39,"A1","B2",261.310997313977
"2120",53,3,40,"A1","B2",238.852915694962
"2121",54,3,1,"A2","B1",274.06374708082
"2122",54,3,2,"A2","B1",240.588262110867
"2123",54,3,3,"A2","B1",284.924879553246
"2124",54,3,4,"A2","B1",248.229507126097
"2125",54,3,5,"A2","B1",280.801166784846
"2126",54,3,6,"A2","B1",211.297200028261
"2127",54,3,7,"A2","B1",256.243639263019
"2128",54,3,8,"A2","B1",264.003122164506
"2129",54,3,9,"A2","B1",243.444179597979
"2130",54,3,10,"A2","B1",268.432647587639
"2131",54,3,11,"A2","B2",275.535495315561
"2132",54,3,12,"A2","B2",280.74268865616
"2133",54,3,13,"A2","B2",271.144647771695
"2134",54,3,14,"A2","B2",251.784838637862
"2135",54,3,15,"A2","B2",292.093773199011
"2136",54,3,16,"A2","B2",263.473367524555
"2137",54,3,17,"A2","B2",279.640342555834
"2138",54,3,18,"A2","B2",231.853844510746
"2139",54,3,19,"A2","B2",237.636709125207
"2140",54,3,20,"A2","B2",254.934497160313
"2141",54,3,21,"A1","B1",282.794469948228
"2142",54,3,22,"A1","B1",268.016767813638
"2143",54,3,23,"A1","B1",262.584515553024
"2144",54,3,24,"A1","B1",225.085397438638
"2145",54,3,25,"A1","B1",250.475955165516
"2146",54,3,26,"A1","B1",279.929948545038
"2147",54,3,27,"A1","B1",264.580839632025
"2148",54,3,28,"A1","B1",261.53863237491
"2149",54,3,29,"A1","B1",242.243256591368
"2150",54,3,30,"A1","B1",246.387028462316
"2151",54,3,31,"A1","B2",206.801796307045
"2152",54,3,32,"A1","B2",207.939112725603
"2153",54,3,33,"A1","B2",199.501320884419
"2154",54,3,34,"A1","B2",233.59436807565
"2155",54,3,35,"A1","B2",223.248340655563
"2156",54,3,36,"A1","B2",234.540629385751
"2157",54,3,37,"A1","B2",237.106733199778
"2158",54,3,38,"A1","B2",225.541167443933
"2159",54,3,39,"A1","B2",218.883589945074
"2160",54,3,40,"A1","B2",229.225513438139
"2161",55,3,1,"A2","B1",250.116549985044
"2162",55,3,2,"A2","B1",235.453567164149
"2163",55,3,3,"A2","B1",280.922429333847
"2164",55,3,4,"A2","B1",228.808066408165
"2165",55,3,5,"A2","B1",205.587878064372
"2166",55,3,6,"A2","B1",236.718158936031
"2167",55,3,7,"A2","B1",232.290846876057
"2168",55,3,8,"A2","B1",271.468354031935
"2169",55,3,9,"A2","B1",217.461194349841
"2170",55,3,10,"A2","B1",273.224058508112
"2171",55,3,11,"A2","B2",266.187760910581
"2172",55,3,12,"A2","B2",261.35793857825
"2173",55,3,13,"A2","B2",238.23429734326
"2174",55,3,14,"A2","B2",283.342308650567
"2175",55,3,15,"A2","B2",290.788528583805
"2176",55,3,16,"A2","B2",237.855352743274
"2177",55,3,17,"A2","B2",233.568662129019
"2178",55,3,18,"A2","B2",243.147460069172
"2179",55,3,19,"A2","B2",265.140812023512
"2180",55,3,20,"A2","B2",244.814143652288
"2181",55,3,21,"A1","B1",290.213972361896
"2182",55,3,22,"A1","B1",238.194627281916
"2183",55,3,23,"A1","B1",260.736914763617
"2184",55,3,24,"A1","B1",246.985828992077
"2185",55,3,25,"A1","B1",251.763077879056
"2186",55,3,26,"A1","B1",286.474811047526
"2187",55,3,27,"A1","B1",263.416966465051
"2188",55,3,28,"A1","B1",249.711773139761
"2189",55,3,29,"A1","B1",247.234629985779
"2190",55,3,30,"A1","B1",218.185478152348
"2191",55,3,31,"A1","B2",231.374402216386
"2192",55,3,32,"A1","B2",232.476775922855
"2193",55,3,33,"A1","B2",231.72299579388
"2194",55,3,34,"A1","B2",290.908741258014
"2195",55,3,35,"A1","B2",214.824787163248
"2196",55,3,36,"A1","B2",271.315650693847
"2197",55,3,37,"A1","B2",244.047092781722
"2198",55,3,38,"A1","B2",240.366675141805
"2199",55,3,39,"A1","B2",240.769662995612
"2200",55,3,40,"A1","B2",212.837743646991
"2201",56,4,1,"A2","B2",226.125896804779
"2202",56,4,2,"A2","B2",193.942129397834
"2203",56,4,3,"A2","B2",269.009804518521
"2204",56,4,4,"A2","B2",196.987581333394
"2205",56,4,5,"A2","B2",238.373302691558
"2206",56,4,6,"A2","B2",214.569622835438
"2207",56,4,7,"A2","B2",183.190483999822
"2208",56,4,8,"A2","B2",214.034369781143
"2209",56,4,9,"A2","B2",212.616347717424
"2210",56,4,10,"A2","B2",213.420434044964
"2211",56,4,11,"A1","B1",196.713208831176
"2212",56,4,12,"A1","B1",260.970839551685
"2213",56,4,13,"A1","B1",242.778681705653
"2214",56,4,14,"A1","B1",233.334478448193
"2215",56,4,15,"A1","B1",264.3096855391
"2216",56,4,16,"A1","B1",180.688917853152
"2217",56,4,17,"A1","B1",220.860868363821
"2218",56,4,18,"A1","B1",233.040819400712
"2219",56,4,19,"A1","B1",246.104775949173
"2220",56,4,20,"A1","B1",233.385277168587
"2221",56,4,21,"A1","B2",222.781630646086
"2222",56,4,22,"A1","B2",229.855232454691
"2223",56,4,23,"A1","B2",238.958878301322
"2224",56,4,24,"A1","B2",237.40174912536
"2225",56,4,25,"A1","B2",218.599841570005
"2226",56,4,26,"A1","B2",257.113125853293
"2227",56,4,27,"A1","B2",243.424541341299
"2228",56,4,28,"A1","B2",241.126159833717
"2229",56,4,29,"A1","B2",216.58033130616
"2230",56,4,30,"A1","B2",236.609810125084
"2231",56,4,31,"A2","B1",229.460376638891
"2232",56,4,32,"A2","B1",192.941005382101
"2233",56,4,33,"A2","B1",180.486690601278
"2234",56,4,34,"A2","B1",232.623580767356
"2235",56,4,35,"A2","B1",221.069233103817
"2236",56,4,36,"A2","B1",231.453462622942
"2237",56,4,37,"A2","B1",204.437870782322
"2238",56,4,38,"A2","B1",226.70451830689
"2239",56,4,39,"A2","B1",254.427343627627
"2240",56,4,40,"A2","B1",200.416302104888
"2241",57,3,1,"A2","B1",276.752282101483
"2242",57,3,2,"A2","B1",276.029928525418
"2243",57,3,3,"A2","B1",322.068328179285
"2244",57,3,4,"A2","B1",254.553770559007
"2245",57,3,5,"A2","B1",305.18999341354
"2246",57,3,6,"A2","B1",271.072271589806
"2247",57,3,7,"A2","B1",236.742194566543
"2248",57,3,8,"A2","B1",284.336613437335
"2249",57,3,9,"A2","B1",292.533040465606
"2250",57,3,10,"A2","B1",326.251081903704
"2251",57,3,11,"A2","B2",324.384161536145
"2252",57,3,12,"A2","B2",325.436918146025
"2253",57,3,13,"A2","B2",332.873008995258
"2254",57,3,14,"A2","B2",288.442551753442
"2255",57,3,15,"A2","B2",324.013117988286
"2256",57,3,16,"A2","B2",298.686901010355
"2257",57,3,17,"A2","B2",287.259705242739
"2258",57,3,18,"A2","B2",306.333925388304
"2259",57,3,19,"A2","B2",293.008762340738
"2260",57,3,20,"A2","B2",330.722276045749
"2261",57,3,21,"A1","B1",257.747744496325
"2262",57,3,22,"A1","B1",282.651064709788
"2263",57,3,23,"A1","B1",292.114254780253
"2264",57,3,24,"A1","B1",246.191415489479
"2265",57,3,25,"A1","B1",269.164595301317
"2266",57,3,26,"A1","B1",265.018554160392
"2267",57,3,27,"A1","B1",300.018849680407
"2268",57,3,28,"A1","B1",291.896167603374
"2269",57,3,29,"A1","B1",227.956492974816
"2270",57,3,30,"A1","B1",238.120368280948
"2271",57,3,31,"A1","B2",212.773476513291
"2272",57,3,32,"A1","B2",232.155154738072
"2273",57,3,33,"A1","B2",233.220463571076
"2274",57,3,34,"A1","B2",245.089021399764
"2275",57,3,35,"A1","B2",258.05836549008
"2276",57,3,36,"A1","B2",258.996407001574
"2277",57,3,37,"A1","B2",267.886203100929
"2278",57,3,38,"A1","B2",248.857153732959
"2279",57,3,39,"A1","B2",271.308035101448
"2280",57,3,40,"A1","B2",238.976315248526
"2281",58,2,1,"A1","B2",258.053029927
"2282",58,2,2,"A1","B2",259.915834940089
"2283",58,2,3,"A1","B2",268.493202937082
"2284",58,2,4,"A1","B2",217.962174052539
"2285",58,2,5,"A1","B2",245.371577116553
"2286",58,2,6,"A1","B2",280.002945330437
"2287",58,2,7,"A1","B2",236.12021420176
"2288",58,2,8,"A1","B2",250.109255013152
"2289",58,2,9,"A1","B2",253.225460436594
"2290",58,2,10,"A1","B2",260.493578401808
"2291",58,2,11,"A2","B1",206.623699329041
"2292",58,2,12,"A2","B1",233.4403939446
"2293",58,2,13,"A2","B1",211.78758002031
"2294",58,2,14,"A2","B1",193.408729394194
"2295",58,2,15,"A2","B1",240.498468907705
"2296",58,2,16,"A2","B1",173.778003906237
"2297",58,2,17,"A2","B1",238.375905420254
"2298",58,2,18,"A2","B1",246.330617464599
"2299",58,2,19,"A2","B1",270.983123843206
"2300",58,2,20,"A2","B1",205.918572099135
"2301",58,2,21,"A2","B2",265.476701761165
"2302",58,2,22,"A2","B2",290.320095298938
"2303",58,2,23,"A2","B2",271.67668012893
"2304",58,2,24,"A2","B2",282.669278288051
"2305",58,2,25,"A2","B2",244.725414028828
"2306",58,2,26,"A2","B2",281.026957041855
"2307",58,2,27,"A2","B2",308.134956251694
"2308",58,2,28,"A2","B2",263.808177783348
"2309",58,2,29,"A2","B2",245.512649436111
"2310",58,2,30,"A2","B2",259.833023067112
"2311",58,2,31,"A1","B1",237.867949550985
"2312",58,2,32,"A1","B1",179.819697737189
"2313",58,2,33,"A1","B1",189.765253230207
"2314",58,2,34,"A1","B1",250.238170453749
"2315",58,2,35,"A1","B1",204.037920753562
"2316",58,2,36,"A1","B1",242.335428503534
"2317",58,2,37,"A1","B1",275.910814128267
"2318",58,2,38,"A1","B1",220.25360711472
"2319",58,2,39,"A1","B1",227.254305324663
"2320",58,2,40,"A1","B1",241.550449456451
"2321",59,3,1,"A2","B1",213.827458370276
"2322",59,3,2,"A2","B1",191.220888919098
"2323",59,3,3,"A2","B1",206.087112712858
"2324",59,3,4,"A2","B1",216.972792773767
"2325",59,3,5,"A2","B1",207.16965913954
"2326",59,3,6,"A2","B1",186.774220197163
"2327",59,3,7,"A2","B1",173.917076957649
"2328",59,3,8,"A2","B1",251.120765510765
"2329",59,3,9,"A2","B1",195.76524257149
"2330",59,3,10,"A2","B1",232.865373680166
"2331",59,3,11,"A2","B2",264.636654146998
"2332",59,3,12,"A2","B2",231.9602744566
"2333",59,3,13,"A2","B2",233.249869962334
"2334",59,3,14,"A2","B2",218.776464133684
"2335",59,3,15,"A2","B2",258.05766787155
"2336",59,3,16,"A2","B2",207.513277061033
"2337",59,3,17,"A2","B2",200.063738569411
"2338",59,3,18,"A2","B2",202.124177293589
"2339",59,3,19,"A2","B2",229.955046551401
"2340",59,3,20,"A2","B2",198.469199716723
"2341",59,3,21,"A1","B1",186.900820621997
"2342",59,3,22,"A1","B1",280.940504568339
"2343",59,3,23,"A1","B1",231.722267715986
"2344",59,3,24,"A1","B1",181.111446072471
"2345",59,3,25,"A1","B1",203.095387508685
"2346",59,3,26,"A1","B1",225.977724153168
"2347",59,3,27,"A1","B1",249.168869756137
"2348",59,3,28,"A1","B1",209.454446801642
"2349",59,3,29,"A1","B1",195.350111466524
"2350",59,3,30,"A1","B1",223.222465094501
"2351",59,3,31,"A1","B2",272.230475164339
"2352",59,3,32,"A1","B2",267.698090588907
"2353",59,3,33,"A1","B2",247.985435858037
"2354",59,3,34,"A1","B2",308.320157267234
"2355",59,3,35,"A1","B2",246.044925016233
"2356",59,3,36,"A1","B2",240.99399007053
"2357",59,3,37,"A1","B2",302.940936052164
"2358",59,3,38,"A1","B2",230.719556455515
"2359",59,3,39,"A1","B2",257.3150399394
"2360",59,3,40,"A1","B2",281.39976205049
"2361",60,3,1,"A2","B1",272.067270243314
"2362",60,3,2,"A2","B1",271.005342727874
"2363",60,3,3,"A2","B1",263.280869644768
"2364",60,3,4,"A2","B1",218.644683422964
"2365",60,3,5,"A2","B1",261.259476567754
"2366",60,3,6,"A2","B1",255.7818173276
"2367",60,3,7,"A2","B1",251.626119681861
"2368",60,3,8,"A2","B1",259.69522230922
